scenario_id,condition,condition_label,rank,query,expanded_queries,remaining_kcal,name,category,distance,kcal,protein,sodium,sugar,carb,allergen_violation,calorie_violation,constraint_fit,source,doc
S06_egg_breakfast,C1,Baseline,4,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,과ㆍ채주스_키위 쥬스 (L),음료 및 차류,287.386292,45.0,0.6,2.0,8.0,,False,False,False,K-FCDB_음식DB,과ㆍ채주스_키위 쥬스 (L) | 분류: 음료 및 차류 | 칼로리 45.0kcal | 단백질 0.6g | 나트륨 2.0mg | 당류 8.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S06_egg_breakfast,C1,Baseline,5,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,샌드위치_콘참치샌드,빵 및 과자류,288.142883,201.0,5.0,324.0,11.2,,False,False,False,K-FCDB_음식DB,샌드위치_콘참치샌드 | 분류: 빵 및 과자류 | 칼로리 201.0kcal | 단백질 5.0g | 나트륨 324.0mg | 당류 11.2g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S06_egg_breakfast,C2,Retrieval allergen filter only,1,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,281.649628,1.0,0.1,2.0,,,False,False,False,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S06_egg_breakfast,C2,Retrieval allergen filter only,2,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,과ㆍ채주스_포멜로 크림 주스,음료 및 차류,285.412964,45.0,0.3,10.0,5.1,,False,False,False,K-FCDB_음식DB,과ㆍ채주스_포멜로 크림 주스 | 분류: 음료 및 차류 | 칼로리 45.0kcal | 단백질 0.3g | 나트륨 10.0mg | 당류 5.1g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S06_egg_breakfast,C2,Retrieval allergen filter only,3,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,과ㆍ채주스_키위 쥬스 (L),음료 및 차류,287.386292,45.0,0.6,2.0,8.0,,False,False,False,K-FCDB_음식DB,과ㆍ채주스_키위 쥬스 (L) | 분류: 음료 및 차류 | 칼로리 45.0kcal | 단백질 0.6g | 나트륨 2.0mg | 당류 8.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S06_egg_breakfast,C2,Retrieval allergen filter only,4,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,샌드위치_콘참치샌드,빵 및 과자류,288.142883,201.0,5.0,324.0,11.2,,False,False,False,K-FCDB_음식DB,샌드위치_콘참치샌드 | 분류: 빵 및 과자류 | 칼로리 201.0kcal | 단백질 5.0g | 나트륨 324.0mg | 당류 11.2g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S06_egg_breakfast,C2,Retrieval allergen filter only,5,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,스무디_커피 밀크 쉐이크,음료 및 차류,290.708069,50.0,1.0,12.0,6.2,,False,False,False,K-FCDB_음식DB,스무디_커피 밀크 쉐이크 | 분류: 음료 및 차류 | 칼로리 50.0kcal | 단백질 1.0g | 나트륨 12.0mg | 당류 6.2g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S06_egg_breakfast,C3,Calorie post-validator only,1,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,281.649628,1.0,0.1,2.0,,,False,False,False,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S06_egg_breakfast,C3,Calorie post-validator only,2,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,과ㆍ채주스_포멜로 크림 주스,음료 및 차류,285.412964,45.0,0.3,10.0,5.1,,False,False,False,K-FCDB_음식DB,과ㆍ채주스_포멜로 크림 주스 | 분류: 음료 및 차류 | 칼로리 45.0kcal | 단백질 0.3g | 나트륨 10.0mg | 당류 5.1g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S06_egg_breakfast,C3,Calorie post-validator only,3,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,샌드위치_쉬림프에그마요샌드위치,빵 및 과자류,286.373474,204.0,7.9,329.0,4.8,,True,False,False,K-FCDB_음식DB,샌드위치_쉬림프에그마요샌드위치 | 분류: 빵 및 과자류 | 칼로리 204.0kcal | 단백질 7.9g | 나트륨 329.0mg | 당류 4.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S06_egg_breakfast,C3,Calorie post-validator only,4,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,과ㆍ채주스_키위 쥬스 (L),음료 및 차류,287.386292,45.0,0.6,2.0,8.0,,False,False,False,K-FCDB_음식DB,과ㆍ채주스_키위 쥬스 (L) | 분류: 음료 및 차류 | 칼로리 45.0kcal | 단백질 0.6g | 나트륨 2.0mg | 당류 8.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S06_egg_breakfast,C3,Calorie post-validator only,5,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,샌드위치_콘참치샌드,빵 및 과자류,288.142883,201.0,5.0,324.0,11.2,,False,False,False,K-FCDB_음식DB,샌드위치_콘참치샌드 | 분류: 빵 및 과자류 | 칼로리 201.0kcal | 단백질 5.0g | 나트륨 324.0mg | 당류 11.2g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S06_egg_breakfast,C4,Full,1,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,281.649628,1.0,0.1,2.0,,,False,False,False,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S06_egg_breakfast,C4,Full,2,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,과ㆍ채주스_포멜로 크림 주스,음료 및 차류,285.412964,45.0,0.3,10.0,5.1,,False,False,False,K-FCDB_음식DB,과ㆍ채주스_포멜로 크림 주스 | 분류: 음료 및 차류 | 칼로리 45.0kcal | 단백질 0.3g | 나트륨 10.0mg | 당류 5.1g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S06_egg_breakfast,C4,Full,3,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,과ㆍ채주스_키위 쥬스 (L),음료 및 차류,287.386292,45.0,0.6,2.0,8.0,,False,False,False,K-FCDB_음식DB,과ㆍ채주스_키위 쥬스 (L) | 분류: 음료 및 차류 | 칼로리 45.0kcal | 단백질 0.6g | 나트륨 2.0mg | 당류 8.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S06_egg_breakfast,C4,Full,4,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,샌드위치_콘참치샌드,빵 및 과자류,288.142883,201.0,5.0,324.0,11.2,,False,False,False,K-FCDB_음식DB,샌드위치_콘참치샌드 | 분류: 빵 및 과자류 | 칼로리 201.0kcal | 단백질 5.0g | 나트륨 324.0mg | 당류 11.2g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S06_egg_breakfast,C4,Full,5,아침 단백질 메뉴 추천,아침 단백질 메뉴 추천 || 근육 증가 아침 메뉴 || 450kcal 이하 아침 식사,450.0,스무디_커피 밀크 쉐이크,음료 및 차류,290.708069,50.0,1.0,12.0,6.2,,False,False,False,K-FCDB_음식DB,스무디_커피 밀크 쉐이크 | 분류: 음료 및 차류 | 칼로리 50.0kcal | 단백질 1.0g | 나트륨 12.0mg | 당류 6.2g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C1,Baseline,1,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,275.547058,205.0,7.6,549.0,5.4,,False,False,True,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C1,Baseline,2,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,샌드위치_잠봉뵈르 샌드위치,빵 및 과자류,276.020752,290.0,15.5,542.0,2.6,,False,False,True,K-FCDB_음식DB,샌드위치_잠봉뵈르 샌드위치 | 분류: 빵 및 과자류 | 칼로리 290.0kcal | 단백질 15.5g | 나트륨 542.0mg | 당류 2.6g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C1,Baseline,3,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,케이크_브라우니,빵 및 과자류,277.304474,488.0,10.0,140.0,55.6,,False,False,True,K-FCDB_음식DB,케이크_브라우니 | 분류: 빵 및 과자류 | 칼로리 488.0kcal | 단백질 10.0g | 나트륨 140.0mg | 당류 55.6g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C1,Baseline,4,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,타르트_쉬림프 피자 타르트,빵 및 과자류,281.893036,280.0,6.0,520.0,10.0,,False,False,True,K-FCDB_음식DB,타르트_쉬림프 피자 타르트 | 분류: 빵 및 과자류 | 칼로리 280.0kcal | 단백질 6.0g | 나트륨 520.0mg | 당류 10.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C1,Baseline,5,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,주먹밥_전주비빔라이스버거,밥류,285.830994,201.0,6.0,512.0,2.8,,False,False,True,K-FCDB_음식DB,주먹밥_전주비빔라이스버거 | 분류: 밥류 | 칼로리 201.0kcal | 단백질 6.0g | 나트륨 512.0mg | 당류 2.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C2,Retrieval allergen filter only,1,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,275.547058,205.0,7.6,549.0,5.4,,False,False,True,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C2,Retrieval allergen filter only,2,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,샌드위치_잠봉뵈르 샌드위치,빵 및 과자류,276.020752,290.0,15.5,542.0,2.6,,False,False,True,K-FCDB_음식DB,샌드위치_잠봉뵈르 샌드위치 | 분류: 빵 및 과자류 | 칼로리 290.0kcal | 단백질 15.5g | 나트륨 542.0mg | 당류 2.6g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C2,Retrieval allergen filter only,3,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,케이크_브라우니,빵 및 과자류,277.304474,488.0,10.0,140.0,55.6,,False,False,True,K-FCDB_음식DB,케이크_브라우니 | 분류: 빵 및 과자류 | 칼로리 488.0kcal | 단백질 10.0g | 나트륨 140.0mg | 당류 55.6g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C2,Retrieval allergen filter only,4,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,타르트_쉬림프 피자 타르트,빵 및 과자류,281.893036,280.0,6.0,520.0,10.0,,False,False,True,K-FCDB_음식DB,타르트_쉬림프 피자 타르트 | 분류: 빵 및 과자류 | 칼로리 280.0kcal | 단백질 6.0g | 나트륨 520.0mg | 당류 10.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C2,Retrieval allergen filter only,5,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,주먹밥_전주비빔라이스버거,밥류,285.830994,201.0,6.0,512.0,2.8,,False,False,True,K-FCDB_음식DB,주먹밥_전주비빔라이스버거 | 분류: 밥류 | 칼로리 201.0kcal | 단백질 6.0g | 나트륨 512.0mg | 당류 2.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C3,Calorie post-validator only,1,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,275.547058,205.0,7.6,549.0,5.4,,False,False,True,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C3,Calorie post-validator only,2,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,샌드위치_잠봉뵈르 샌드위치,빵 및 과자류,276.020752,290.0,15.5,542.0,2.6,,False,False,True,K-FCDB_음식DB,샌드위치_잠봉뵈르 샌드위치 | 분류: 빵 및 과자류 | 칼로리 290.0kcal | 단백질 15.5g | 나트륨 542.0mg | 당류 2.6g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C3,Calorie post-validator only,3,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,케이크_브라우니,빵 및 과자류,277.304474,488.0,10.0,140.0,55.6,,False,False,True,K-FCDB_음식DB,케이크_브라우니 | 분류: 빵 및 과자류 | 칼로리 488.0kcal | 단백질 10.0g | 나트륨 140.0mg | 당류 55.6g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C3,Calorie post-validator only,4,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,타르트_쉬림프 피자 타르트,빵 및 과자류,281.893036,280.0,6.0,520.0,10.0,,False,False,True,K-FCDB_음식DB,타르트_쉬림프 피자 타르트 | 분류: 빵 및 과자류 | 칼로리 280.0kcal | 단백질 6.0g | 나트륨 520.0mg | 당류 10.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C3,Calorie post-validator only,5,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,주먹밥_전주비빔라이스버거,밥류,285.830994,201.0,6.0,512.0,2.8,,False,False,True,K-FCDB_음식DB,주먹밥_전주비빔라이스버거 | 분류: 밥류 | 칼로리 201.0kcal | 단백질 6.0g | 나트륨 512.0mg | 당류 2.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C4,Full,1,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,275.547058,205.0,7.6,549.0,5.4,,False,False,True,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C4,Full,2,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,샌드위치_잠봉뵈르 샌드위치,빵 및 과자류,276.020752,290.0,15.5,542.0,2.6,,False,False,True,K-FCDB_음식DB,샌드위치_잠봉뵈르 샌드위치 | 분류: 빵 및 과자류 | 칼로리 290.0kcal | 단백질 15.5g | 나트륨 542.0mg | 당류 2.6g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C4,Full,3,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,케이크_브라우니,빵 및 과자류,277.304474,488.0,10.0,140.0,55.6,,False,False,True,K-FCDB_음식DB,케이크_브라우니 | 분류: 빵 및 과자류 | 칼로리 488.0kcal | 단백질 10.0g | 나트륨 140.0mg | 당류 55.6g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C4,Full,4,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,타르트_쉬림프 피자 타르트,빵 및 과자류,281.893036,280.0,6.0,520.0,10.0,,False,False,True,K-FCDB_음식DB,타르트_쉬림프 피자 타르트 | 분류: 빵 및 과자류 | 칼로리 280.0kcal | 단백질 6.0g | 나트륨 520.0mg | 당류 10.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S07_soy_dinner,C4,Full,5,두부 중심 저녁 추천,두부 중심 저녁 추천 || 건강한 저녁 메뉴 추천 || 550kcal 이하 저녁 식사,550.0,주먹밥_전주비빔라이스버거,밥류,285.830994,201.0,6.0,512.0,2.8,,False,False,True,K-FCDB_음식DB,주먹밥_전주비빔라이스버거 | 분류: 밥류 | 칼로리 201.0kcal | 단백질 6.0g | 나트륨 512.0mg | 당류 2.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C1,Baseline,1,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,272.364044,205.0,7.6,549.0,5.4,,False,False,True,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C1,Baseline,2,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,샌드위치_쉬림프에그마요샌드위치,빵 및 과자류,275.11438,204.0,7.9,329.0,4.8,,False,False,True,K-FCDB_음식DB,샌드위치_쉬림프에그마요샌드위치 | 분류: 빵 및 과자류 | 칼로리 204.0kcal | 단백질 7.9g | 나트륨 329.0mg | 당류 4.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C1,Baseline,3,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,278.818451,1.0,0.1,2.0,,,False,False,True,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C1,Baseline,4,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,라떼_리얼딸기우유,음료 및 차류,284.857788,65.0,0.7,7.0,0.8,,False,False,True,K-FCDB_음식DB,라떼_리얼딸기우유 | 분류: 음료 및 차류 | 칼로리 65.0kcal | 단백질 0.7g | 나트륨 7.0mg | 당류 0.8g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C1,Baseline,5,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,비스킷/쿠키/크래커_마카롱꼬끄,빵 및 과자류,287.059235,400.0,8.0,60.0,25.0,,False,False,True,K-FCDB_음식DB,비스킷/쿠키/크래커_마카롱꼬끄 | 분류: 빵 및 과자류 | 칼로리 400.0kcal | 단백질 8.0g | 나트륨 60.0mg | 당류 25.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C2,Retrieval allergen filter only,1,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,272.364044,205.0,7.6,549.0,5.4,,False,False,True,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C2,Retrieval allergen filter only,2,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,샌드위치_쉬림프에그마요샌드위치,빵 및 과자류,275.11438,204.0,7.9,329.0,4.8,,False,False,True,K-FCDB_음식DB,샌드위치_쉬림프에그마요샌드위치 | 분류: 빵 및 과자류 | 칼로리 204.0kcal | 단백질 7.9g | 나트륨 329.0mg | 당류 4.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C2,Retrieval allergen filter only,3,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,278.818451,1.0,0.1,2.0,,,False,False,True,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C2,Retrieval allergen filter only,4,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,라떼_리얼딸기우유,음료 및 차류,284.857788,65.0,0.7,7.0,0.8,,False,False,True,K-FCDB_음식DB,라떼_리얼딸기우유 | 분류: 음료 및 차류 | 칼로리 65.0kcal | 단백질 0.7g | 나트륨 7.0mg | 당류 0.8g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C2,Retrieval allergen filter only,5,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,비스킷/쿠키/크래커_마카롱꼬끄,빵 및 과자류,287.059235,400.0,8.0,60.0,25.0,,False,False,True,K-FCDB_음식DB,비스킷/쿠키/크래커_마카롱꼬끄 | 분류: 빵 및 과자류 | 칼로리 400.0kcal | 단백질 8.0g | 나트륨 60.0mg | 당류 25.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C3,Calorie post-validator only,1,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,272.364044,205.0,7.6,549.0,5.4,,False,False,True,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C3,Calorie post-validator only,2,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,샌드위치_쉬림프에그마요샌드위치,빵 및 과자류,275.11438,204.0,7.9,329.0,4.8,,False,False,True,K-FCDB_음식DB,샌드위치_쉬림프에그마요샌드위치 | 분류: 빵 및 과자류 | 칼로리 204.0kcal | 단백질 7.9g | 나트륨 329.0mg | 당류 4.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C3,Calorie post-validator only,3,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,278.818451,1.0,0.1,2.0,,,False,False,True,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C3,Calorie post-validator only,4,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,라떼_리얼딸기우유,음료 및 차류,284.857788,65.0,0.7,7.0,0.8,,False,False,True,K-FCDB_음식DB,라떼_리얼딸기우유 | 분류: 음료 및 차류 | 칼로리 65.0kcal | 단백질 0.7g | 나트륨 7.0mg | 당류 0.8g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S08_mackerel_dinner,C3,Calorie post-validator only,5,생선구이 저녁 추천,생선구이 저녁 추천 || 건강한 저녁 메뉴 추천 || 600kcal 이하 저녁 식사,600.0,비스킷/쿠키/크래커_마카롱꼬끄,빵 및 과자류,287.059235,400.0,8.0,60.0,25.0,,False,False,True,K-FCDB_음식DB,비스킷/쿠키/크래커_마카롱꼬끄 | 분류: 빵 및 과자류 | 칼로리 400.0kcal | 단백질 8.0g | 나트륨 60.0mg | 당류 25.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
